2016-12-22 11:06:19.001572|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.0.13.4 (2016-08-29 12:39:04)
2016-12-22 11:06:19.006572|INFO    |ServerLibPriv |   |SystemInformation: Windows 7 SP1 (7601) x64 (AMD or Intel) Binary: 64bit
2016-12-22 11:06:19.006572|INFO    |ServerLibPriv |   |Using hardware aes
2016-12-22 11:06:19.025573|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2016-12-22 11:06:19.025573|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2016-12-22 11:06:19.035574|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2016-12-22 11:06:19.078576|WARNING |Accounting    |   |Unable to find valid license key, falling back to limited functionality
2016-12-22 11:06:20.068633|INFO    |              |   |Puzzle precompute time: 925
2016-12-22 11:06:20.071633|INFO    |FileManager   |   |listening on 0.0.0.0:30033, :::30033
2016-12-22 11:06:20.105635|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-22 11:06:20.105635|ERROR   |              |   |Could not open default UDP connection for weblist
2016-12-22 11:06:20.150637|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, ::1/128, 
2016-12-22 11:06:20.150637|INFO    |Query         |   |listening on 0.0.0.0:10011, :::10011
2016-12-22 11:06:20.173639|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-22 11:06:20.177639|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-22 11:06:20.182639|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-22 11:06:20.186639|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-22 11:06:20.191640|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-22 11:06:20.196640|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-22 11:06:20.200640|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-22 11:06:20.205641|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
