2016-12-03 11:21:22.618109|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.0.13.4 (2016-08-29 12:39:04)
2016-12-03 11:21:22.625109|INFO    |ServerLibPriv |   |SystemInformation: Windows 7 SP1 (7601) x64 (AMD or Intel) Binary: 64bit
2016-12-03 11:21:22.625109|INFO    |ServerLibPriv |   |Using hardware aes
2016-12-03 11:21:22.639110|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2016-12-03 11:21:22.639110|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2016-12-03 11:21:22.646111|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2016-12-03 11:21:22.673112|WARNING |Accounting    |   |Unable to find valid license key, falling back to limited functionality
2016-12-03 11:21:23.706171|INFO    |              |   |Puzzle precompute time: 895
2016-12-03 11:21:23.707171|INFO    |FileManager   |   |listening on 0.0.0.0:30033, :::30033
2016-12-03 11:21:23.724172|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-03 11:21:23.724172|ERROR   |              |   |Could not open default UDP connection for weblist
2016-12-03 11:21:23.735173|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, ::1/128, 
2016-12-03 11:21:23.735173|INFO    |Query         |   |listening on 0.0.0.0:10011, :::10011
2016-12-03 11:21:23.809177|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-03 11:21:23.814177|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-03 11:21:23.818178|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2016-12-03 11:21:23.823178|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
