2017-02-18 11:34:21.582347|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.0.13.4 (2016-08-29 12:39:04)
2017-02-18 11:34:21.587347|INFO    |ServerLibPriv |   |SystemInformation: Windows 7 SP1 (7601) x64 (AMD or Intel) Binary: 64bit
2017-02-18 11:34:21.587347|INFO    |ServerLibPriv |   |Using hardware aes
2017-02-18 11:34:21.599348|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2017-02-18 11:34:21.599348|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2017-02-18 11:34:21.605348|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2017-02-18 11:34:21.670352|WARNING |Accounting    |   |Unable to find valid license key, falling back to limited functionality
2017-02-18 11:34:23.373449|INFO    |              |   |Puzzle precompute time: 1403
2017-02-18 11:34:23.390450|INFO    |FileManager   |   |listening on 0.0.0.0:30033, :::30033
2017-02-18 11:34:23.431452|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-02-18 11:34:23.431452|ERROR   |              |   |Could not open default UDP connection for weblist
2017-02-18 11:34:23.459454|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, ::1/128, 
2017-02-18 11:34:23.460454|INFO    |Query         |   |listening on 0.0.0.0:10011, :::10011
2017-02-18 11:34:23.514457|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-02-18 11:34:23.519458|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-02-18 11:34:23.523458|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-02-18 11:34:23.528458|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-02-18 11:34:23.534458|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-02-18 11:34:23.538459|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
