2017-01-26 09:08:17.507639|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.0.13.4 (2016-08-29 12:39:04)
2017-01-26 09:08:17.517640|INFO    |ServerLibPriv |   |SystemInformation: Windows 7 SP1 (7601) x64 (AMD or Intel) Binary: 64bit
2017-01-26 09:08:17.517640|INFO    |ServerLibPriv |   |Using hardware aes
2017-01-26 09:08:17.530640|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2017-01-26 09:08:17.530640|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2017-01-26 09:08:17.539641|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2017-01-26 09:08:17.625646|WARNING |Accounting    |   |Unable to find valid license key, falling back to limited functionality
2017-01-26 09:08:19.033726|INFO    |              |   |Puzzle precompute time: 1266
2017-01-26 09:08:19.047727|INFO    |FileManager   |   |listening on 0.0.0.0:30033, :::30033
2017-01-26 09:08:19.241738|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-26 09:08:19.241738|ERROR   |              |   |Could not open default UDP connection for weblist
2017-01-26 09:08:19.292741|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, ::1/128, 
2017-01-26 09:08:19.293741|INFO    |Query         |   |listening on 0.0.0.0:10011, :::10011
2017-01-26 09:08:19.345744|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-26 09:08:19.350744|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-26 09:08:19.355745|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-26 09:08:19.360745|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
