2017-05-30 06:03:26.089367|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2017-05-30 17:31:51.998598|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'CS 1.6'(id:17)
2017-05-30 17:32:08.895288|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'Administration'(id:14)
2017-05-30 17:32:44.468371|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'League of Legends'(id:13)
2017-05-30 17:32:50.346003|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'Grand Theft Auto V'(id:11)
2017-05-30 17:32:54.689164|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'Team 2'(id:16)
2017-05-30 17:32:59.883140|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'Team 1'(id:15)
2017-05-30 17:33:09.050424|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'H1Z1 King Of The Kill'(id:6)
2017-05-30 17:33:14.803436|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'Gaming'(id:8)
2017-05-30 17:33:21.852690|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'Default Channel'(id:1)
2017-05-30 17:33:21.852690|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by '_JK_'(id:2) to channel 'Default Channel'(id:1)
2017-05-30 17:33:36.736451|INFO    |VirtualServer |1  |permission 'i_channel_needed_subscribe_power'(id:139) with values (value:75) was added by '_JK_'(id:2) to channel 'Administration'(id:14)
2017-05-30 18:37:37.617635|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-665440856) was added by '_JK_'(id:2) to channel 'CS 1.6'(id:17)
2017-05-30 18:52:11.885798|INFO    |VirtualServer |1  |permission 'i_channel_needed_modify_power'(id:122) with values (value:75) was added by '_JK_'(id:2) to channel 'Talk'(id:18)
2017-05-30 18:52:11.894806|INFO    |VirtualServer |1  |permission 'i_channel_needed_delete_power'(id:130) with values (value:100) was added by '_JK_'(id:2) to channel 'Talk'(id:18)
