2017-01-10 18:30:53.730195|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.0.13.4 (2016-08-29 12:39:04)
2017-01-10 18:30:53.732195|INFO    |ServerLibPriv |   |SystemInformation: Windows 7 SP1 (7601) x64 (AMD or Intel) Binary: 64bit
2017-01-10 18:30:53.732195|INFO    |ServerLibPriv |   |Using hardware aes
2017-01-10 18:30:53.744196|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2017-01-10 18:30:53.745196|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2017-01-10 18:30:53.754196|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2017-01-10 18:30:53.808199|WARNING |Accounting    |   |Unable to find valid license key, falling back to limited functionality
2017-01-10 18:30:55.352288|INFO    |              |   |Puzzle precompute time: 1455
2017-01-10 18:30:55.358288|INFO    |FileManager   |   |listening on 0.0.0.0:30033, :::30033
2017-01-10 18:30:55.827315|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-10 18:30:55.827315|ERROR   |              |   |Could not open default UDP connection for weblist
2017-01-10 18:30:55.844316|INFO    |CIDRManager   |   |updated query_ip_whitelist ips: 127.0.0.1/32, ::1/128, 
2017-01-10 18:30:55.844316|INFO    |Query         |   |listening on 0.0.0.0:10011, :::10011
2017-01-10 18:30:55.863317|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-10 18:30:55.869317|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-10 18:30:55.873317|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-10 18:30:55.877318|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-10 18:30:55.881318|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-10 18:30:55.886318|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-10 18:30:55.898319|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
2017-01-10 18:30:55.904319|ERROR   |              |   |TS3ANetwork::ResolveHostName failed error: 11004 (Požadovaný názov je platný, no nenašli sa žiadne údaje požadovaného typu. ) 11004
