2017-07-09 20:10:47.376090|INFO    |ServerLibPriv |   |TeamSpeak 3 Server 3.0.13.4 (2016-08-29 12:39:04)
2017-07-09 20:10:47.384098|INFO    |ServerLibPriv |   |SystemInformation: Windows 10 (15063) x64 (AMD or Intel) Binary: 64bit
2017-07-09 20:10:47.384098|INFO    |ServerLibPriv |   |Using hardware aes
2017-07-09 20:10:47.386100|INFO    |DatabaseQuery |   |dbPlugin name:    SQLite3 plugin, Version 3, (c)TeamSpeak Systems GmbH
2017-07-09 20:10:47.386100|INFO    |DatabaseQuery |   |dbPlugin version: 3.11.1
2017-07-09 20:10:47.386100|INFO    |DatabaseQuery |   |checking database integrity (may take a while)
2017-07-09 20:10:47.446658|WARNING |Accounting    |   |Unable to find valid license key, falling back to limited functionality
2017-07-09 20:10:47.950641|ERROR   |Accounting    |   |local accounting reports an already running instance, instance will shutdown
2017-07-09 20:10:47.950641|ERROR   |ServerLibPriv |   |Server() error while starting servermanager, error: instance limit reached
